seller_rank,seller_id,gmv_proxy,seller_share,gmv_proxy_share,cumulative_gmv_share,active_months,first_sale_month,last_sale_month
2588,44ed138eca6214d572ce1d813fb0049b,129.79,0.83618740,0.00000955,0.99751790,1,2018-08,2018-08
2589,45c20d94d9171b0bcfab3c955e47d67b,129.46,0.83651050,0.00000952,0.99752743,3,2017-05,2017-08
2590,ef728fa1f17436c91ed1ccd03dcf9631,128.70,0.83683360,0.00000947,0.99753690,2,2018-07,2018-08
2591,391bbd13b6452244774beff1824006ed,127.80,0.83715670,0.00000940,0.99754630,2,2018-02,2018-03
2592,47f55702f598c7c6cc8458b0fbc1c49a,127.50,0.83747981,0.00000938,0.99755568,2,2017-09,2017-10
2593,5bc237df65098fe211bb4818f4d26d78,126.80,0.83780291,0.00000933,0.99756501,2,2017-02,2017-09
2594,7c9130f5f3729edd32aa059141d92484,126.00,0.83812601,0.00000927,0.99757428,2,2018-06,2018-08
2595,c26ba52cf8d2f34915f2f6b7ffa0a3f3,125.96,0.83844911,0.00000927,0.99758355,3,2017-12,2018-02
2596,f9a02f1922d1de564392e656d82b3fda,125.90,0.83877221,0.00000926,0.99759281,1,2017-04,2017-04
2597,934ed5cd1b9c1c7382d0a94a94b9e639,125.85,0.83909532,0.00000926,0.99760207,1,2017-02,2017-02
2598,788f22bafdd7ab0e1e79f19db72f16a4,125.80,0.83941842,0.00000926,0.99761133,1,2018-08,2018-08
2599,9558aa23f77a9e0a0eca83540999f43b,125.70,0.83974152,0.00000925,0.99762057,1,2017-05,2017-05
2600,570d4583587a5fe2d47c7be89b91ad27,125.25,0.84006462,0.00000922,0.99762979,2,2017-06,2017-07
2601,ec2e006556300a79a5a91e4876ab3a56,125.20,0.84038772,0.00000921,0.99763900,3,2018-02,2018-08
2602,57df9869a600bd6b7c405f2a862eccfb,125.00,0.84071082,0.00000920,0.99764820,4,2018-04,2018-08
2603,c092292535a57dacd95a8765f5518f87,125.00,0.84103393,0.00000920,0.99765739,1,2018-07,2018-07
2604,ff82e8873fba613f2261a9acc896fd84,124.60,0.84135703,0.00000917,0.99766656,3,2017-12,2018-02
2605,693660429f9dc4ff704eb3d88dad54d7,124.00,0.84168013,0.00000912,0.99767569,1,2018-07,2018-07
2606,08061dc0fc165ed41288cc7acde738ee,123.80,0.84200323,0.00000911,0.99768479,4,2017-03,2017-11
2607,8d92f3ea807b89465643c219455e7369,121.20,0.84232633,0.00000892,0.99769371,2,2017-01,2017-02
2608,89757206b887aed36f3e18d858460fea,120.50,0.84264943,0.00000887,0.99770258,2,2018-05,2018-07
2609,876182d1918783bbe15233febfbd4926,120.27,0.84297254,0.00000885,0.99771143,2,2017-05,2018-02
2610,003554e2dce176b5555353e4f3555ac8,120.00,0.84329564,0.00000883,0.99772025,1,2017-12,2017-12
2611,1927cdb9fa74f5270097f6250e8e8f34,120.00,0.84361874,0.00000883,0.99772908,1,2018-08,2018-08
2612,698f5fa55a5f73d0740e9d9a773e8093,120.00,0.84394184,0.00000883,0.99773791,1,2018-06,2018-06
2613,a353b1083c9863d756d9404695016d64,120.00,0.84426494,0.00000883,0.99774674,1,2017-12,2017-12
2614,bba8d0c234a52b87b3957037a215d1a4,120.00,0.84458805,0.00000883,0.99775557,1,2018-05,2018-05
2615,bdf0d02d36a1d839d0c39c4a887cdd49,120.00,0.84491115,0.00000883,0.99776440,2,2018-01,2018-02
2616,35281d148dcf7134bae913c57db4e6da,119.99,0.84523425,0.00000883,0.99777323,1,2018-07,2018-07
2617,3903c788ded8dc03b5ebab37a2f3e9a1,119.98,0.84555735,0.00000883,0.99778205,4,2018-05,2018-08
2618,e09887ca8c7bf8a4621ce481820414ef,119.96,0.84588045,0.00000883,0.99779088,2,2017-09,2017-11
2619,07a9bc7f61396b658ddf3ac534efe44c,119.90,0.84620355,0.00000882,0.99779970,1,2017-06,2017-06
2620,674207551483fec113276b67b0d871ff,119.90,0.84652666,0.00000882,0.99780852,1,2018-07,2018-07
2621,7c4402417d51474d4d0cda9557340e40,119.90,0.84684976,0.00000882,0.99781735,1,2017-05,2017-05
2622,a150c540f572d0fb53992264bc5c10b5,119.90,0.84717286,0.00000882,0.99782617,1,2018-02,2018-02
2623,d1aa1ec0839dcab73a6161130eb1f94a,119.90,0.84749596,0.00000882,0.99783499,1,2017-04,2017-04
2624,e9b6c33b71b67737693b4cfa68341c8d,119.90,0.84781906,0.00000882,0.99784381,1,2017-08,2017-08
2625,be1e9e378700cecaa4ebf71433d7915c,119.89,0.84814216,0.00000882,0.99785263,2,2017-11,2018-01
2626,8eb88b0acb3f90a717ad659221471fa7,119.80,0.84846527,0.00000881,0.99786145,2,2017-09,2018-02
2627,910a922b426b7ff95eaee129ad6c0e1f,119.80,0.84878837,0.00000881,0.99787026,1,2018-04,2018-04
2628,bf0045791395e66460eb04749c68672a,119.80,0.84911147,0.00000881,0.99787907,2,2017-02,2017-03
2629,26e13b6ff5b641b329e5524241ee2c93,119.70,0.84943457,0.00000881,0.99788788,1,2018-08,2018-08
2630,e5bd51692380fd8cabb19b756b95e714,119.70,0.84975767,0.00000881,0.99789669,2,2017-12,2018-05
2631,a9b533a26e898b12e8b8d4c07279bf4d,119.60,0.85008078,0.00000880,0.99790549,3,2017-07,2017-12
2632,22c32ec35d0116ef02c281798a25bf8b,119.58,0.85040388,0.00000880,0.99791429,2,2018-01,2018-02
2633,36f98ad67cc981f50ce8aed093d5783c,119.40,0.85072698,0.00000878,0.99792307,2,2018-07,2018-08
2634,fc38b5dceee1a730fad8853453437fbd,119.20,0.85105008,0.00000877,0.99793184,5,2017-04,2017-12
2635,fc908879b9ca1bd65419e54e50432d38,119.20,0.85137318,0.00000877,0.99794061,3,2017-12,2018-07
2636,e82de6494d91d3c4c54450f59b227a94,118.90,0.85169628,0.00000875,0.99794936,2,2017-10,2018-03
2637,fd312b6bf05efac6c3772d5b52205d8a,118.70,0.85201939,0.00000873,0.99795809,2,2017-03,2017-06
2638,e9c2dc0dd4ac38448289be644ac94f42,118.39,0.85234249,0.00000871,0.99796680,2,2018-07,2018-08
2639,4c60877808f4318ef1107fbeb8f89afa,118.00,0.85266559,0.00000868,0.99797548,2,2017-12,2018-01
2640,aa1eb17b9fdf6dfd546e25c45c7b9235,117.99,0.85298869,0.00000868,0.99798417,3,2017-12,2018-04
2641,40ec8ab6cdafbcc4f544da38c67da39a,117.80,0.85331179,0.00000867,0.99799283,1,2018-08,2018-08
2642,b416191c9813d821a295cfabafff4161,117.80,0.85363489,0.00000867,0.99800150,2,2017-07,2017-08
2643,13dd308f81fea30cc670c656b2b46cc3,117.70,0.85395800,0.00000866,0.99801016,2,2018-07,2018-08
2644,9bade61a92bed55a25d2b67b9f4ed739,117.68,0.85428110,0.00000866,0.99801882,1,2018-03,2018-03
2645,bca9230d3bbb4efa51872bf605a2f1ad,117.57,0.85460420,0.00000865,0.99802747,2,2018-06,2018-08
2646,781a66c0d89e30814d49fe8b5e14cd07,115.00,0.85492730,0.00000846,0.99803593,1,2017-11,2017-11
2647,93bef6edaa84956e8e575016449b6351,115.00,0.85525040,0.00000846,0.99804439,1,2017-07,2017-07
2648,9bf11dfc0bec77e5a23028043c3c5a8f,115.00,0.85557351,0.00000846,0.99805285,1,2017-11,2017-11
2649,039b29ff3b3473435d0cd59040575de9,114.90,0.85589661,0.00000845,0.99806130,5,2018-04,2018-08
2650,8c351ed7c326c62123318f4f3246e906,114.90,0.85621971,0.00000845,0.99806976,2,2017-12,2018-08
2651,296729ffb9b684050dd24836dac4494a,114.00,0.85654281,0.00000839,0.99807815,2,2018-05,2018-08
2652,4c4d546adf3c3868fe19c9ec6e9ffda9,111.70,0.85686591,0.00000822,0.99808636,2,2018-06,2018-08
2653,ac1ed5fc15901fbc92920361eb4ab350,110.25,0.85718901,0.00000811,0.99809448,1,2017-06,2017-06
2654,28d162ab86bb49d719c32f0ee6186eaa,109.99,0.85751212,0.00000809,0.99810257,1,2017-09,2017-09
2655,2c9005d8043aff18b8557ffb7b13cda4,109.90,0.85783522,0.00000809,0.99811065,1,2018-05,2018-05
2656,4be9ae93c4fc0f41713d71a4194ee1b3,109.90,0.85815832,0.00000809,0.99811874,1,2018-08,2018-08
2657,e732329483fd5f27367dd997b47f598a,109.90,0.85848142,0.00000809,0.99812683,1,2017-08,2017-08
2658,7bb8fac2913a6064ec412e583c6d8b4d,109.00,0.85880452,0.00000802,0.99813485,1,2018-02,2018-02
2659,92992bec39dde5766f590d3b1f46d465,109.00,0.85912763,0.00000802,0.99814286,1,2018-04,2018-04
2660,db7ed69a53aa9fb1c01930ba54a88bbe,109.00,0.85945073,0.00000802,0.99815088,1,2018-06,2018-06
2661,4cc43a222a0f94910728b62b97a8c5f8,108.50,0.85977383,0.00000798,0.99815887,1,2018-01,2018-01
2662,bb3dca718920a4d7ec3cc9ffb025108b,108.00,0.86009693,0.00000795,0.99816681,1,2017-02,2017-02
2663,e88165a185134e13fdfc85d4fa654db8,108.00,0.86042003,0.00000795,0.99817476,2,2018-05,2018-06
2664,941554c5757b73ba0e50aa7732310afc,107.69,0.86074313,0.00000792,0.99818268,3,2017-03,2017-05
2665,44717f64ec2a457979cf83c429077666,107.00,0.86106624,0.00000787,0.99819056,1,2018-08,2018-08
2666,077c5fae4bea9500e3737b16f71b9d3a,106.80,0.86138934,0.00000786,0.99819841,4,2017-09,2018-06
2667,a69aa24cec11168e7e39a3fbc727e925,105.97,0.86171244,0.00000780,0.99820621,2,2018-06,2018-07
2668,271b8923c6a549e02d3c9fd1f8c0422b,105.19,0.86203554,0.00000774,0.99821395,1,2018-07,2018-07
2669,630008e0f062605a415d694489f6f82e,105.15,0.86235864,0.00000774,0.99822169,1,2018-07,2018-07
2670,3d2400ac620cffa23ac81bd192f7f555,105.00,0.86268174,0.00000773,0.99822941,1,2018-08,2018-08
2671,3bb32fedaa74e4ad20f4ce067733bd31,103.70,0.86300485,0.00000763,0.99823704,1,2018-08,2018-08
2672,62de60d81c55c29d76a6bce418b31cef,103.00,0.86332795,0.00000758,0.99824462,1,2018-08,2018-08
2673,461ff5303b6c9c1a4a07f40c5aece516,102.70,0.86365105,0.00000756,0.99825217,3,2018-02,2018-07
2674,ab91571efab27993ff2f6b36e38055c3,102.24,0.86397415,0.00000752,0.99825970,3,2018-03,2018-07
2675,160851d3ece7aa1a510f8d1a4bb8a8af,102.05,0.86429725,0.00000751,0.99826721,2,2018-07,2018-08
2676,be67f78487e2cecb0d55bc769709e4f5,102.00,0.86462036,0.00000750,0.99827471,1,2018-03,2018-03
2677,96e5dc09087bad639b4ee193104ec2e5,101.90,0.86494346,0.00000750,0.99828221,1,2018-08,2018-08
2678,4fae87d32467e18eb46e4a76a0a0b9ce,100.90,0.86526656,0.00000742,0.99828963,1,2018-08,2018-08
2679,a4fc6eadaff1576af888509a53420f6a,100.86,0.86558966,0.00000742,0.99829705,1,2018-05,2018-05
2680,011b0eaba87386a2ae96a7d32bb531d1,99.98,0.86591276,0.00000736,0.99830441,1,2016-10,2016-10
2681,79b93a308a97792cf53ac75f46da00b5,99.90,0.86623586,0.00000735,0.99831176,1,2017-07,2017-07
2682,80cfd480be3eb6d6267139f5cb793555,99.90,0.86655897,0.00000735,0.99831911,1,2017-03,2017-03
2683,2d20f1cd18725c91147da0791d498022,99.80,0.86688207,0.00000734,0.99832645,1,2018-08,2018-08
2684,247587846358bb1d2e4c6522020b36fe,99.00,0.86720517,0.00000728,0.99833373,1,2018-06,2018-06
2685,26562f211dd1364af2a8596dc945e8ae,99.00,0.86752827,0.00000728,0.99834102,1,2018-07,2018-07
2686,a7c53f6b3b61adbdaa99dda97e8cbd56,99.00,0.86785137,0.00000728,0.99834830,1,2017-03,2017-03
2687,aa8af66c623d7d544dfe4bb85b5ebe3b,99.00,0.86817447,0.00000728,0.99835559,1,2018-06,2018-06
2688,1fbe10c70e30765ed1de86d9f7e98409,98.75,0.86849758,0.00000727,0.99836285,2,2018-06,2018-07
2689,9e17b9d64683aebcbb9ee362d06463b4,98.70,0.86882068,0.00000726,0.99837011,1,2017-02,2017-02
2690,00ab3eff1b5192e5f1a63bcecfee11c8,98.00,0.86914378,0.00000721,0.99837732,1,2017-03,2017-03
2691,5f57db27027655e6c6a391601daa0258,98.00,0.86946688,0.00000721,0.99838453,1,2018-08,2018-08
2692,eaaa46e98c9e61f6764dd1d7a2ab8b3e,98.00,0.86978998,0.00000721,0.99839174,1,2018-08,2018-08
2693,1c742ac33582852aaf3bcfbf5893abcf,97.90,0.87011309,0.00000720,0.99839895,1,2018-06,2018-06
2694,c7bb64409aa480bb7d0335faaaf3d242,97.60,0.87043619,0.00000718,0.99840613,2,2018-06,2018-07
2695,70126eecc6aa1274392a1743866e9678,97.40,0.87075929,0.00000717,0.99841329,2,2018-06,2018-07
2696,e3e15e2c0b9700561efac21c6be48066,97.24,0.87108239,0.00000715,0.99842045,2,2018-02,2018-07
2697,270572bb714b00531be85e16e1550f26,96.99,0.87140549,0.00000714,0.99842758,1,2018-05,2018-05
2698,034b9387752bfa309f350a70cd45ffa3,96.00,0.87172859,0.00000706,0.99843465,4,2018-04,2018-08
2699,bcf5566870987da7bc811fbc8c5b9fd9,96.00,0.87205170,0.00000706,0.99844171,1,2017-08,2017-08
2700,f43827dd686be3a4a80e00aa299990fb,95.54,0.87237480,0.00000703,0.99844874,1,2018-01,2018-01
2701,22a23e5ac7061fc538cc2a019afaaf16,95.00,0.87269790,0.00000699,0.99845573,1,2017-05,2017-05
2702,623ad9d0c1e14bb5464a8c72bff7b4af,95.00,0.87302100,0.00000699,0.99846272,1,2018-05,2018-05
2703,74a9b9bddf14ece02beb81f52c41a88d,95.00,0.87334410,0.00000699,0.99846971,2,2017-11,2018-02
2704,7a073a40a9d3f1fee8bc45670ea1e909,95.00,0.87366721,0.00000699,0.99847670,1,2016-10,2016-10
2705,8cf21434553b02cbd37c0bbd07e041b0,94.98,0.87399031,0.00000699,0.99848369,2,2017-11,2018-03
2706,253c025bab43881055aeecde5e2d8b77,94.82,0.87431341,0.00000698,0.99849066,2,2017-11,2018-07
2707,43b2c864251aa0ce4030c746984e088a,94.80,0.87463651,0.00000697,0.99849764,2,2018-07,2018-08
2708,443d880f15cbd3572885e1d44bf2c478,94.80,0.87495961,0.00000697,0.99850461,1,2017-07,2017-07
2709,7a704e63bb29c446869efde5d57524c8,94.49,0.87528271,0.00000695,0.99851156,1,2018-01,2018-01
2710,6235903333ba7de1928c869e268e5964,94.06,0.87560582,0.00000692,0.99851849,1,2018-05,2018-05
2711,2aafae69bf4c41fbd94053d9413e87ee,94.00,0.87592892,0.00000692,0.99852540,2,2018-05,2018-07
2712,376d67b61dce0c990155286e7ae486a4,94.00,0.87625202,0.00000692,0.99853232,1,2018-03,2018-03
2713,5305693ffae2d3463377b1f6fe67b15a,93.56,0.87657512,0.00000688,0.99853920,1,2018-01,2018-01
2714,6b2612338467c08c9b25f0cc55b1578d,92.90,0.87689822,0.00000684,0.99854604,1,2017-02,2017-02
2715,1fddcb7b326905d3ad5efe82187db347,92.00,0.87722132,0.00000677,0.99855280,1,2017-03,2017-03
2716,c4b911d06343b21dd906651f8101cb49,90.98,0.87754443,0.00000669,0.99855950,1,2017-11,2017-11
2717,01266d4c46afa519678d16a8b683d325,90.25,0.87786753,0.00000664,0.99856614,1,2018-08,2018-08
2718,1cbcd2ee0afb3fc09963b87eb65e7e4f,90.00,0.87819063,0.00000662,0.99857276,1,2018-06,2018-06
2719,52b53f7061969fe471d119b6195da864,90.00,0.87851373,0.00000662,0.99857938,1,2017-08,2017-08
2720,f8f35af4634605e6693c17cc3ffff5a8,90.00,0.87883683,0.00000662,0.99858600,1,2017-11,2017-11
2721,6d04126aba80df143fd038e711b8fd96,89.99,0.87915994,0.00000662,0.99859262,1,2017-09,2017-09
2722,d7d517afce974cd491b8d52bb5b5b1fc,89.99,0.87948304,0.00000662,0.99859925,1,2018-08,2018-08
2723,8dd386be0767c330276ea6a3f96532d3,89.98,0.87980614,0.00000662,0.99860587,1,2018-08,2018-08
2724,741f8c587cb4248ebc5b779a0e8e0e51,89.95,0.88012924,0.00000662,0.99861248,2,2018-07,2018-08
2725,154bdf805377afea75a3bd158e9eab10,89.90,0.88045234,0.00000661,0.99861910,1,2018-07,2018-07
2726,2bdb95a56a36ebbc6640337ac5eac174,89.90,0.88077544,0.00000661,0.99862571,1,2017-01,2017-01
2727,4aba6a02a788d3ec81c03137144d9a80,89.90,0.88109855,0.00000661,0.99863233,1,2018-01,2018-01
2728,83d458c0d6d4f94295d63f091460bd60,89.90,0.88142165,0.00000661,0.99863894,1,2017-03,2017-03
2729,889009a0ed0bb52c87819941192931b8,89.90,0.88174475,0.00000661,0.99864556,1,2017-06,2017-06
2730,97e50a621f8e801f4baf69e08687c192,89.90,0.88206785,0.00000661,0.99865217,1,2018-02,2018-02
2731,a72f15980dc3e9bfd1a49ac9b2f3af65,89.90,0.88239095,0.00000661,0.99865878,1,2018-07,2018-07
2732,fc99f99385ae90f66f01733856fb88c9,89.90,0.88271405,0.00000661,0.99866540,1,2017-06,2017-06
2733,5741dc2bf5044c34d0698681c5081bed,89.70,0.88303716,0.00000660,0.99867200,2,2018-05,2018-07
2734,b8d890108a7a80e4f5d59eea9f362438,89.70,0.88336026,0.00000660,0.99867860,2,2017-09,2017-10
2735,6624bc09786f0e41ae48dfc5eeb1a9e2,89.54,0.88368336,0.00000659,0.99868519,1,2017-03,2017-03
2736,499185655c29ecfdbfe776ef7cf875b5,89.00,0.88400646,0.00000655,0.99869173,1,2018-06,2018-06
2737,b3809b8d4394588a47c8470ea331e135,89.00,0.88432956,0.00000655,0.99869828,1,2018-07,2018-07
2738,da2782c804606d2a5d8e1760dbb3e7ec,89.00,0.88465267,0.00000655,0.99870483,1,2017-11,2017-11
2739,65c255b299faf2d12050937cc219c46c,88.20,0.88497577,0.00000649,0.99871132,2,2017-07,2017-08
2740,fa7ad8ae9bcb2c4493fdf38e96b1d74f,88.00,0.88529887,0.00000647,0.99871779,1,2017-11,2017-11
2741,466222e777149751370e7e98fb623b0c,87.90,0.88562197,0.00000647,0.99872426,1,2018-08,2018-08
2742,dd264199fc8b687ad029de7de6d760e6,87.90,0.88594507,0.00000647,0.99873073,1,2017-01,2017-01
2743,9cea4682e16655f7da87f406902e989e,87.76,0.88626817,0.00000646,0.99873719,4,2017-03,2018-02
2744,2fa13c8bd5705d279f7ed5cc9ec61c68,87.40,0.88659128,0.00000643,0.99874362,2,2018-04,2018-07
2745,4fe2f67634d00c021aa01f96b6f2d68e,86.80,0.88691438,0.00000639,0.99875000,1,2018-08,2018-08
2746,60da8bfa7eebe230b7d66ac4082d79b3,86.60,0.88723748,0.00000637,0.99875637,1,2018-08,2018-08
2747,b86a47b3366e3b5424a7b225781f4908,86.50,0.88756058,0.00000636,0.99876274,1,2018-01,2018-01
2748,00d8b143d12632bad99c0ad66ad52825,86.00,0.88788368,0.00000633,0.99876907,1,2018-03,2018-03
2749,20fd2d2080ed85fa67fad3fcbb2c1813,85.90,0.88820679,0.00000632,0.99877539,1,2018-04,2018-04
2750,a2b911e9ad40dc7d61c142a4683e2d85,85.90,0.88852989,0.00000632,0.99878171,1,2017-05,2017-05
2751,5566627eab3fe93fd6ee08798226101a,85.50,0.88885299,0.00000629,0.99878800,4,2017-04,2018-01
2752,2b5ed0c9139dae8883a200dfcb272ece,85.41,0.88917609,0.00000628,0.99879428,3,2017-04,2017-11
2753,9b1050e85becf3ae99c1cf4934c9bc5d,85.14,0.88949919,0.00000626,0.99880054,2,2017-09,2017-11
2754,b5dd7151a92ccaaa282cbe9681a05f44,85.00,0.88982229,0.00000625,0.99880680,1,2018-07,2018-07
2755,cb5ff1b9715e99589f3e0c7a6afab9e3,85.00,0.89014540,0.00000625,0.99881305,1,2018-08,2018-08
2756,dadc51ef321949ec9a3ab25cd902e23d,85.00,0.89046850,0.00000625,0.99881931,1,2017-09,2017-09
2757,0dfbed20065e425d2eaefb101f9816c0,84.35,0.89079160,0.00000621,0.99882551,2,2018-05,2018-06
2758,324583d68897f5ddbaf38f6248322176,84.00,0.89111470,0.00000618,0.99883169,1,2018-02,2018-02
2759,3febca52652e7209509ccfe61cbde40e,84.00,0.89143780,0.00000618,0.99883787,1,2018-08,2018-08
2760,7f02656561b680def9986c0795a8a080,84.00,0.89176090,0.00000618,0.99884405,2,2017-08,2017-09
2761,dedcab67899479e4ea5dcc4eba47f587,84.00,0.89208401,0.00000618,0.99885023,2,2018-06,2018-08
2762,f5b84683a9bf9e1df748cf40f601b39c,83.90,0.89240711,0.00000617,0.99885641,1,2016-10,2016-10
2763,11d4c477d09821164bca4f70a2eae031,83.04,0.89273021,0.00000611,0.99886252,2,2017-07,2017-08
2764,a56a8043ebf66e42119618fb8cf232c6,83.00,0.89305331,0.00000611,0.99886862,1,2018-08,2018-08
2765,c542f5a8c64d973f30e9df8d06f70b4a,81.00,0.89337641,0.00000596,0.99887458,1,2017-01,2017-01
2766,ba8e85df286308fe68a2ce83a8f8b2d6,80.90,0.89369952,0.00000595,0.99888053,1,2018-06,2018-06
2767,52454f90d4c30c016768db02f88c1a74,80.50,0.89402262,0.00000592,0.99888646,2,2018-05,2018-07
2768,1a8e2d9c38b84a9702ac7922924b0573,80.00,0.89434572,0.00000589,0.99889234,1,2018-02,2018-02
2769,8b11118053756a9a2932f447e11fc1b5,79.99,0.89466882,0.00000589,0.99889823,1,2016-10,2016-10
2770,a45765f8afb1e594b22bf9e974b46765,79.99,0.89499192,0.00000589,0.99890411,1,2017-03,2017-03
2771,c0f3eea2e14555b6faeea3dd58c1b1c3,79.99,0.89531502,0.00000589,0.99891000,1,2018-08,2018-08
2772,0f519b0d2e5eb2227c93dd25038bfc01,79.90,0.89563813,0.00000588,0.99891588,1,2017-01,2017-01
2773,9591fc341b1bfb7ef561e2968ec6e011,79.90,0.89596123,0.00000588,0.99892176,1,2017-09,2017-09
2774,9fbd5666d8618fa571c4230fafa09bd6,79.90,0.89628433,0.00000588,0.99892763,1,2017-08,2017-08
2775,b5b800c4065bebf4d3442311c9857344,79.90,0.89660743,0.00000588,0.99893351,1,2018-05,2018-05
2776,ca5832c6960267b71041f74bb39e8b12,79.90,0.89693053,0.00000588,0.99893939,1,2017-06,2017-06
2777,cd233f8bfa30ebfd651f47ee7d054951,79.90,0.89725363,0.00000588,0.99894527,1,2018-08,2018-08
2778,dcb7367a92f5ffb89f1e2152ed260285,79.90,0.89757674,0.00000588,0.99895115,1,2018-03,2018-03
2779,f09e26011d833ddab11593c1a097a92a,79.90,0.89789984,0.00000588,0.99895703,1,2018-03,2018-03
2780,5a32c398a06c345440bf2a683b017ad3,79.80,0.89822294,0.00000587,0.99896290,2,2017-12,2018-03
2781,a7b7354cc588f7566a848bcbb1ce3d96,79.80,0.89854604,0.00000587,0.99896877,1,2017-03,2017-03
2782,aa17b35ce4de7b565be3249ba838944f,79.80,0.89886914,0.00000587,0.99897464,2,2017-08,2017-09
2783,c2bda99904207edd1834f03e0022b007,79.80,0.89919225,0.00000587,0.99898051,2,2017-08,2017-09
2784,519a7aa428f18d125a283cf8c014fdd6,79.70,0.89951535,0.00000586,0.99898638,1,2018-07,2018-07
2785,918f6fbcf3ab724d805867303e593a1b,79.70,0.89983845,0.00000586,0.99899224,2,2017-02,2017-03
2786,c8665a4dd081a2c436b1cd921079d0d9,79.39,0.90016155,0.00000584,0.99899808,1,2018-06,2018-06
2787,babcc0ab201e4c60188427cae51a5b8b,79.00,0.90048465,0.00000581,0.99900389,1,2018-07,2018-07
2788,166e8f1381e09651983c38b1f6f91c11,78.80,0.90080775,0.00000580,0.99900969,2,2017-07,2017-08
2789,15b3b1b81484422eb41df68ac87f1f50,78.35,0.90113086,0.00000576,0.99901546,2,2017-11,2018-01
2790,739c7d7be81f63812dea0d1b1451c651,77.50,0.90145396,0.00000570,0.99902116,2,2018-05,2018-06
2791,5de1c80811ce7007f62f00d971236c09,76.80,0.90177706,0.00000565,0.99902681,1,2018-07,2018-07
2792,3e51f9cbe317bc3a88f2c76583811ee4,76.09,0.90210016,0.00000560,0.99903241,1,2018-08,2018-08
2793,497709c2976a8fa308730a2dec5b0726,76.00,0.90242326,0.00000559,0.99903800,1,2018-07,2018-07
2794,43a5d4a57af536fddc96d08be3afdfcb,75.00,0.90274637,0.00000552,0.99904352,1,2017-06,2017-06
2795,6dd7dce75cd55c1ce255dc38d9f0cd46,75.00,0.90306947,0.00000552,0.99904903,1,2017-12,2017-12
2796,a1bea9970d8f65b240555f99c2214f7f,75.00,0.90339257,0.00000552,0.99905455,1,2018-07,2018-07
2797,c85d7b477a709c85a1e8b8f25aa1b270,75.00,0.90371567,0.00000552,0.99906007,1,2017-06,2017-06
2798,d52cbce9845184537284a23c3bc3da0e,75.00,0.90403877,0.00000552,0.99906559,2,2018-02,2018-03
2799,05aebce0b5c8f0d41b29b686f2d05fd3,74.99,0.90436187,0.00000552,0.99907111,2,2018-03,2018-08
2800,61b893c57e33626afb104d4112b1be76,74.99,0.90468498,0.00000552,0.99907662,1,2017-03,2017-03
2801,217f005bb37ff3aeef5b2ae1788e75ba,74.97,0.90500808,0.00000552,0.99908214,3,2017-04,2017-06
2802,9c3a1c416c765687bc79a04113269929,74.90,0.90533118,0.00000551,0.99908765,1,2018-02,2018-02
2803,6187a137b2af59dfdbad8d9f8c373c14,74.80,0.90565428,0.00000550,0.99909315,2,2017-11,2018-01
2804,a90a5da8b09e44264a177c0374a5ac87,74.70,0.90597738,0.00000550,0.99909865,2,2017-02,2017-03
2805,d8d9567d0bfb0bc7eb845a205ba42657,74.60,0.90630048,0.00000549,0.99910414,3,2018-03,2018-08
2806,164a5a8794e6d42e14f55e447b12a3bc,73.99,0.90662359,0.00000544,0.99910958,1,2018-07,2018-07
2807,a7d0f8dd44f57ef6de7f7f02e3d82630,73.79,0.90694669,0.00000543,0.99911501,2,2018-06,2018-08
2808,204b4e07bddef3c9b317f70189135b22,73.40,0.90726979,0.00000540,0.99912041,1,2018-07,2018-07
2809,d4d99b60c4c94cd35acd502cec65dc8d,72.90,0.90759289,0.00000536,0.99912578,1,2016-10,2016-10
2810,e5c84227854980f1db19a58958c551d9,72.81,0.90791599,0.00000536,0.99913113,2,2018-07,2018-08
2811,f0ec6a2adb05c62655a26dd347b8dede,72.00,0.90823910,0.00000530,0.99913643,1,2018-04,2018-04
2812,8f0fbe2cd4d472157dc1cdef6edecaa9,71.88,0.90856220,0.00000529,0.99914172,2,2017-07,2017-09
2813,028872bfa080090a9d0abd4f1af168f8,70.50,0.90888530,0.00000519,0.99914691,1,2017-08,2017-08
2814,4003520d80d0bad1d5623f7aa3c63cda,70.00,0.90920840,0.00000515,0.99915206,1,2017-09,2017-09
2815,bbf4a892cac7b82422baa711dffb8997,70.00,0.90953150,0.00000515,0.99915721,1,2018-06,2018-06
2816,e4f121bf6ef8b9a1d4d3e65dd0473fab,70.00,0.90985460,0.00000515,0.99916236,2,2018-04,2018-05
2817,f90f77ef2799a27f80d90c425ca944f7,70.00,0.91017771,0.00000515,0.99916751,1,2018-05,2018-05
2818,0a198e95d32b1be2da9424c962a6ebfa,69.99,0.91050081,0.00000515,0.99917266,1,2018-06,2018-06
2819,4e92348462c75b6c842b994ce84a0ed4,69.90,0.91082391,0.00000514,0.99917780,1,2018-07,2018-07
2820,b5d034ac251546e25afe9067f05c1539,69.90,0.91114701,0.00000514,0.99918294,1,2018-04,2018-04
2821,b6c6854d4d92a5f6f46be8869da3fa1a,69.90,0.91147011,0.00000514,0.99918808,1,2017-04,2017-04
2822,d598f929fc44e1e38678e7f47250ec04,69.90,0.91179321,0.00000514,0.99919323,1,2018-06,2018-06
