purchase_month,product_category_name_english,gmv_proxy,orders,active_sellers,avg_review_score,gmv_share_month
2018-06,industry_commerce_and_business,2609.9,21,5,4.346153846153846,0.003016791887399396
2018-06,kitchen_dining_laundry_garden_furniture,3667.4300000000003,22,12,2.933333333333333,0.0042391942494368244
2018-06,luggage_accessories,5070.88,36,16,4.472222222222222,0.005861446663081286
2018-06,market_place,556.46,7,5,3.857142857142857,0.0006432139214767877
2018-06,music,109.08,3,2,4.333333333333333,0.00012608592631040505
2018-06,musical_instruments,16177.92,46,18,4.456521739130435,0.018700110276637587
2018-06,office_furniture,12725.58,60,9,3.6623376623376624,0.01470953925684969
2018-06,party_supplies,84.80000000000001,2,2,5.0,9.802059544483268e-05
2018-06,perfumery,27335.86,169,49,4.319148936170213,0.03159760936552575
2018-06,pet_shop,19491.78,151,52,4.382022471910112,0.02253061181461887
2018-06,signaling_and_security,5863.18,18,14,3.962962962962963,0.006777268806606534
2018-06,small_appliances,16022.7,44,24,3.8979591836734695,0.01852069097445661
2018-06,small_appliances_home_oven_and_coffee,3499.0,3,2,5.0,0.004044505465347518
2018-06,sports_leisure,45851.01,377,140,4.334916864608076,0.05299933139088417
2018-06,stationery,12859.08,145,49,4.413173652694611,0.014863852340480412
2018-06,tablets_printing_image,50.0,1,1,4.0,5.779516240850983e-05
2018-06,telephony,22776.82,205,37,4.1422018348623855,0.026327800220987897
2018-06,toys,21221.45,177,77,4.431578947368421,0.024529942985881417
2018-06,unknown,2387.13,22,13,4.0,0.0027592913208045215
2018-06,watches_gifts,86885.56,448,35,4.189979123173278,0.1004313010230865
2018-07,agro_industry_and_commerce,7756.6900000000005,29,17,3.966666666666667,0.008661783877074716
2018-07,air_conditioning,2657.86,15,9,4.117647058823529,0.00296799393755865
2018-07,art,1843.1999999999998,21,4,3.8095238095238093,0.0020582748623735273
2018-07,arts_and_craftmanship,654.57,10,6,3.6363636363636362,0.0007309488805684895
2018-07,audio,2062.64,21,6,4.409090909090909,0.002303320346205584
2018-07,auto,43830.29,327,114,4.395348837209302,0.04894465284154828
2018-07,baby,22185.96,210,80,4.277272727272727,0.02477474162631542
2018-07,bed_bath_table,55082.82,518,89,4.215780998389694,0.06151019083910904
2018-07,books_general_interest,4077.45,25,13,4.44,0.004553229621085579
2018-07,books_imported,402.78,6,2,3.5,0.00044977861820030883
2018-07,books_technical,2106.81,28,5,4.038461538461538,0.0023526443483057567
2018-07,christmas_supplies,509.56,8,5,4.375,0.0005690183045090357
2018-07,cine_photo,1178.54,7,6,4.428571428571429,0.0013160586242956256
2018-07,computers,11239.0,8,3,4.285714285714286,0.012550429241653685
2018-07,computers_accessories,41902.79,389,80,4.23943661971831,0.0467922413847205
2018-07,consoles_games,8519.11,49,15,4.229166666666667,0.009513167297523297
2018-07,construction_tools_construction,15237.47,98,49,4.324561403508772,0.01701546303557441
2018-07,construction_tools_lights,7249.61,40,19,4.7272727272727275,0.008095534952805853
2018-07,construction_tools_safety,1888.95,15,10,4.266666666666667,0.0021093632276912295
2018-07,cool_stuff,30551.61,118,44,4.2190082644628095,0.03411654235462222
2018-07,costruction_tools_garden,1956.47,20,10,3.72,0.002184761838101093
2018-07,costruction_tools_tools,5501.2,10,8,4.833333333333333,0.006143110716628281
2018-07,diapers_and_hygiene,149.8,4,2,3.25,0.0001672794999910777
2018-07,drinks,1335.17,17,10,4.823529411764706,0.0014909650868029853
2018-07,dvds_blu_ray,83.99,1,1,2.0,9.379042192423642e-05
2018-07,electronics,11150.75,145,44,4.114649681528663,0.012451881739155604
2018-07,fashion_bags_accessories,6161.87,76,28,4.558441558441558,0.006880871379239131
2018-07,fashion_male_clothing,208.7,5,4,5.0,0.00023305228069517964
2018-07,fashion_shoes,820.19,5,2,4.8,0.0009158943464464755
2018-07,fashion_underwear_beach,109.8,2,1,3.0,0.0001226120767624855
2018-07,fixed_telephony,9319.39,8,6,3.272727272727273,0.01040682843405774
2018-07,flowers,47.989999999999995,2,2,5.0,5.3589741018503453e-05
2018-07,food,3378.17,59,19,4.290322580645161,0.0037723537282033305
2018-07,food_drink,813.73,15,9,4.388888888888889,0.0009086805575950577
2018-07,furniture_bedroom,1386.9,7,5,3.7,0.0015487312318933622
2018-07,furniture_decor,45715.49,347,107,4.3341013824884795,0.05104982849831183
2018-07,furniture_living_room,6779.63,50,15,4.181818181818182,0.0075707150635815085
2018-07,furniture_mattress_and_upholstery,129.9,1,1,3.0,0.00014505745693485308
2018-07,garden_tools,26173.78,154,56,4.258426966292135,0.02922788271880153
2018-07,health_beauty,105813.03,713,171,4.2141935483870965,0.11815988485274301
2018-07,home_appliances,5290.63,79,8,4.402597402597403,0.005907970233897165
2018-07,home_appliances_2,12597.32,22,14,4.130434782608695,0.01406724559965022
2018-07,home_comfort_2,38.7,2,1,3.3333333333333335,4.321573197366293e-05
2018-07,home_confort,2984.38,24,6,4.208333333333333,0.003332614113373648
2018-07,home_construction,6780.15,58,14,4.295081967213115,0.00757129574008348
2018-07,housewares,63409.14,474,165,4.13986013986014,0.07080807232352633
2018-07,industry_commerce_and_business,4697.21,13,7,4.0,0.005245306676589386
2018-07,kitchen_dining_laundry_garden_furniture,3875.95,21,13,4.695652173913044,0.004328217476571546
2018-07,luggage_accessories,5821.72,53,25,4.37037037037037,0.006501030778958991
2018-07,market_place,186.78,4,3,4.75,0.00020857453276591114
2018-07,music,849.3,3,3,5.0,0.0009484010637010832
2018-07,musical_instruments,9541.8,33,14,4.388888888888889,0.010655190474064519
2018-07,office_furniture,13775.27,64,13,3.6625,0.015382645379453223
2018-07,party_supplies,57.5,2,2,4.5,6.420942089110125e-05
2018-07,pc_gamer,677.0,2,1,3.6666666666666665,0.0007559961381439225
2018-07,perfumery,22417.77,174,57,4.534313725490196,0.02503360051078092
2018-07,pet_shop,19583.739999999998,140,46,4.377358490566038,0.02186888007446774
2018-07,portateis_cozinha_e_preparadores_de_alimentos,172.03,7,2,2.625,0.0001921034204503678
2018-07,signaling_and_security,3785.19,19,11,4.275862068965517,0.00422686709326587
2018-07,small_appliances,8711.25,36,23,4.348837209302325,0.009727727265001838
2018-07,small_appliances_home_oven_and_coffee,4699.67,14,7,4.866666666666666,0.005248053723117945
2018-07,sports_leisure,55292.68,418,152,4.2462526766595285,0.06174453847507785
2018-07,stationery,17247.09,169,68,4.347368421052631,0.019259576712290494
2018-07,telephony,26939.41,206,43,3.9955357142857144,0.030082850699964206
2018-07,toys,17277.29,150,75,4.282051282051282,0.01929330061682808
2018-07,unknown,4612.0,42,19,4.086956521739131,0.005150153898256678
2018-07,watches_gifts,96212.59,514,36,3.9731800766283527,0.10743921193622537
2018-08,agro_industry_and_commerce,5021.09,14,12,3.7777777777777777,0.005874775135341173
2018-08,air_conditioning,3556.9,17,13,3.8095238095238093,0.004161643722557257
2018-08,art,1481.3899999999999,18,4,4.111111111111111,0.001733255754774971
2018-08,arts_and_craftmanship,901.76,9,7,4.555555555555555,0.0010550771298752375
2018-08,audio,2069.4,24,3,4.230769230769231,0.0024212391462959284
2018-08,auto,45380.89,352,119,4.247340425531915,0.05309654361735258
2018-08,baby,22004.15,206,70,4.175115207373272,0.025745293012934937
2018-08,bed_bath_table,61035.88,558,89,4.077981651376147,0.07141319318866372
2018-08,books_general_interest,1564.78,34,11,4.25,0.0018308237128350936
2018-08,books_imported,749.0,1,1,5.0,0.000876344892517469
2018-08,books_technical,1483.79,28,9,4.724137931034483,0.0017360638024946533
2018-08,christmas_supplies,564.37,11,4,4.0,0.0006603241214820881
2018-08,cine_photo,685.28,9,4,4.1,0.000801791225559908
2018-08,computers,8711.5,10,4,3.5833333333333335,0.01019262821250458
2018-08,computers_accessories,40293.93,384,81,4.267942583732057,0.04714469927230497
2018-08,consoles_games,4824.49,56,18,3.9193548387096775,0.005644749226303877
2018-08,construction_tools_construction,22917.16,124,51,4.154320987654321,0.02681353286649618
2018-08,construction_tools_lights,8212.53,56,16,3.935483870967742,0.009608823391383832
2018-08,construction_tools_safety,4070.12,22,13,3.923076923076923,0.0047621213270136195
2018-08,cool_stuff,16354.58,120,51,3.983739837398374,0.019135183781399664
2018-08,costruction_tools_garden,3688.76,19,10,3.5217391304347827,0.004315922544356127
2018-08,costruction_tools_tools,1255.77,14,11,4.461538461538462,0.0014692758687271856
2018-08,diapers_and_hygiene,231.89,3,2,4.666666666666667,0.0002713159107154551
2018-08,drinks,1477.23,25,10,3.566666666666667,0.0017283884720608554
2018-08,dvds_blu_ray,8.9,1,1,5.0,1.041317696048795e-05
2018-08,electronics,10769.47,115,45,4.125,0.012600494031535523
2018-08,fashio_female_clothing,129.97,2,1,3.6666666666666665,0.00015206748421962008
2018-08,fashion_bags_accessories,8177.43,122,36,4.165354330708661,0.00956775569348348
2018-08,fashion_male_clothing,381.69,3,3,4.666666666666667,0.00044658488921894894
2018-08,fashion_shoes,471.29999999999995,3,2,4.666666666666667,0.0005514303709525809
2018-08,fashion_sport,69.9,1,1,3.0,8.178438983574244e-05
2018-08,fashion_underwear_beach,219.9,2,2,2.0,0.0002572873723158764
2018-08,fixed_telephony,2724.17,10,4,4.2,0.0031873330652193773
2018-08,food,8256.18,103,23,4.474137931034483,0.00965989475928555
2018-08,food_drink,1028.61,16,10,4.809523809523809,0.0012034941520592706
2018-08,furniture_bedroom,2197.0,10,6,4.333333333333333,0.0025705336833923625
2018-08,furniture_decor,41380.15,344,105,4.106481481481482,0.04841559826983544
2018-08,furniture_living_room,5223.34,38,15,3.775,0.006111411656718553
2018-08,garden_tools,16432.34,122,45,4.195652173913044,0.019226164527517364
2018-08,health_beauty,120803.94,778,180,4.350295857988166,0.1413430117690077
2018-08,home_appliances,6584.400000000001,64,12,4.223076923076923,0.007703878918947962
2018-08,home_appliances_2,9882.76,15,9,3.7333333333333334,0.011563025700902459
2018-08,home_confort,2241.28,15,5,4.375,0.002622342163820498
2018-08,home_construction,7016.16,45,14,3.938775510204082,0.008209046703718779
2018-08,housewares,60202.67,562,181,4.278846153846154,0.07043832092178191
2018-08,industry_commerce_and_business,2364.69,9,7,3.9,0.00276673431760632
2018-08,kitchen_dining_laundry_garden_furniture,2156.47,20,11,4.285714285714286,0.0025231127775262297
2018-08,luggage_accessories,6847.91,64,24,4.333333333333333,0.008012190858370228
2018-08,market_place,949.27,8,7,3.75,0.0011106647745261118
2018-08,music,497.81,6,4,4.666666666666667,0.0005824475980562366
2018-08,musical_instruments,10519.34,39,16,4.365853658536586,0.012307836958150483
2018-08,office_furniture,6758.87,24,7,4.1,0.00790801228797002
2018-08,party_supplies,1285.29,14,7,4.285714285714286,0.001503814855679276
2018-08,pc_gamer,219.0,1,1,4.0,0.00025623435442099563
2018-08,perfumery,25017.69,207,54,4.301369863013699,0.029271194731756153
2018-08,pet_shop,24857.07,167,48,4.376884422110553,0.029083266138116425
2018-08,portateis_cozinha_e_preparadores_de_alimentos,1838.5,5,4,3.6,0.002151081555264842
2018-08,signaling_and_security,1825.59,16,11,4.5,0.0021359765985727187
2018-08,small_appliances,6759.06,25,19,4.0,0.00790823459174783
2018-08,small_appliances_home_oven_and_coffee,2996.7200000000003,17,5,4.294117647058823,0.003506221984385781
2018-08,sports_leisure,51500.16,436,153,4.352320675105485,0.06025621118802731
2018-08,stationery,15563.65,159,59,4.579881656804734,0.01820977995517958
2018-08,telephony,37541.89,246,44,4.014545454545455,0.04392475775294078
2018-08,toys,17753.05,155,79,4.131736526946108,0.020771421487459616
2018-08,unknown,2419.04,30,16,4.375,0.0028303248982582884
2018-08,watches_gifts,72277.06,392,36,4.1514423076923075,0.08456559729930395
2018-09,kitchen_dining_laundry_garden_furniture,145.0,1,1,1.0,1.0
